Fecha,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,CIUDAD DE MEXICO,COAHUILA DE ZARAGOZA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN DE OCAMPO,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ DE IGNACIO DE LA LLAVE,YUCATAN,ZACATECAS
2020-04-29,0.35916412177006,0.47431716509801447,0.2088204579476059,0.3158580768122175,0.1656906127979164,0.35586582961124685,0.735399334547679,0.14490831162097756,0.10293112099565933,0.023489734121954754,0.055145160350173666,0.30059575023189034,0.2746638013907449,0.09140363922038332,0.4151520590874349,0.14856763325044076,0.5617755367375943,0.33896147640368157,0.10952277821765773,0.13650557050772863,0.204623824729348,0.11086491907798038,0.43808173026694286,0.10908112009522947,0.40065534642091677,0.30017767555950553,0.5024091999621424,0.2554000968348597,0.2988636585595509,0.28021916191352175,0.2834040809536955,0.15757382532076677
2020-04-30,0.4496608172213097,0.61536841974794,0.37259992332229525,0.3158580768122175,0.17116584842226246,0.42149475718969054,0.8666121926951171,0.23707473745498275,0.18608055720129796,0.0457739031313938,0.13206729080510446,0.3124832311403506,0.3049024892357746,0.14442746443385657,0.5090448865491469,0.21020171536277044,0.5034846575395979,0.38364368965633133,0.15830617323878965,0.25234002549156476,0.20030837201722435,0.1423134146503704,0.3768793456984295,0.20594678307360567,0.5061829725723676,0.40266036830352014,0.6488366321662227,0.2685166119634554,0.45144589909151467,0.3496939908917925,0.48072544671445483,0.09688765202439141
2020-05-01,0.2447081741611936,0.7396853982362199,0.47359147734667134,0.44995492473910853,0.17657291520462512,0.47849567660490744,1.0359247486102534,0.26908297744976056,0.14649276701326805,0.19194413971502805,0.19270256536460428,0.41628941275801934,0.353228645304458,0.10841871932934377,0.5970907772917933,0.298310326591568,0.5617755367375943,0.42415461793140036,0.23720381459900278,0.18100010457999371,0.29010164342269956,0.22494066859622594,0.47456275368779954,0.24291586670349855,0.6493060032698008,0.45626686860691035,0.6645860194675484,0.3914706851694333,0.3886328949258384,0.3948233560273018,0.4534574020806054,0.11807269172880701
2020-05-02,0.4131588573038188,0.665263826038049,0.24077220197323748,0.41567390698639095,0.20767354237364777,0.4468449044516363,0.8495282628654146,0.19343190694755463,0.14649276701326805,0.12497976687218078,0.21116859007164077,0.29452772166817476,0.2900462713827317,0.15203955399112531,0.452007349947799,0.21020171536277044,0.4441586899608974,0.3975714521752083,0.12846443805621394,0.2083167978181522,0.2088968176591573,0.15722296045476045,0.7593424841274088,0.19619097779248393,0.38912718913905164,0.46128082418617655,0.6448083978670651,0.24187506823242222,0.3460635866540095,0.3496939908917925,0.43915326057797777,0.15757382532076677
2020-05-03,0.2805991560718257,0.568907339539371,0.27053344347238095,0.3158580768122175,0.15452860416054756,0.37565032957602107,0.8605391082556475,0.11295845676433995,0.05450788291174273,0.12497976687218078,0.1634422907531683,0.35169999637364885,0.3331721010020379,0.12479222817575926,0.455526531954428,0.3428551177739673,0.48217572794490693,0.2891493175152246,0.12224189475992465,0.1738937577727015,0.2088968176591573,0.2122155962454366,0.41862374477484576,0.24291586670349855,0.5279349901189037,0.4194482783182818,0.6283110957304653,0.22076339815708254,0.41485792697224494,0.33272148577762567,0.3135557182439504,0.02632236208196146
2020-05-04,0.4378311319759902,0.6094533652343439,0.24077220197323748,0.48172682194357486,0.1924015659664603,0.41270486615667407,0.9767067552853446,0.17466791419320532,0.10293112099565933,0.14271345720379666,0.1734163704526151,0.3674804693409785,0.40258287452864566,0.19850974949146494,0.5020164787217782,0.302976111298097,0.5237967700618941,0.3975714521752083,0.20215901245675275,0.21488569986370834,0.3272614064237649,0.2122155962454366,0.47456275368779954,0.30857177406421005,0.4879612281287047,0.5173253975040464,0.758147343852696,0.2996728819944969,0.45144589909151467,0.3351871185737209,0.46043659322260205,0.17605399010992293
2020-05-05,0.4256701751117,0.5721642527909262,0.47359147734667134,0.46613135263171324,0.2224266729263126,0.3899188148027982,0.9409516479366515,0.2988932252277089,0.0,0.15975134110336284,0.19270256536460428,0.3065801623377954,0.3262753342643504,0.15203955399112531,0.5375268400398632,0.3428551177739673,0.5171310671375045,0.14431846455006211,0.3931219588199728,0.31359790149927114,0.29361429516303983,0.363363692848884,0.34270714715400097,0.31612249691478944,0.5061829725723676,0.45119434983922063,0.7257979805942811,0.36642545159153955,0.3607219021797445,0.40120578600826007,0.40904894865214614,0.21081036240129478
2020-05-06,0.22558540793555842,0.61536841974794,0.2088204579476059,0.3784532190170767,0.1656906127979164,0.39457267035417953,0.8982646576729836,0.24530066270300022,0.14649276701326805,0.19194413971502805,0.16845796327143922,0.30059575023189034,0.34664551302714863,0.11257033156120186,0.5212657031192252,0.26416604236632013,0.4893955005706908,0.32298392054859676,0.15830617323878965,0.19487318992624825,0.32401160572422244,0.28350990773044293,0.4567051831695663,0.22482457784168067,0.4490501783719747,0.5039776064359437,0.6488366321662227,0.29361787803334793,0.6151565158043232,0.3817700205913299,0.4167729103278873,0.17605399010992293
2020-05-07,0.38700007827717275,0.6064653501140831,0.37259992332229525,0.24269679995361698,0.1819134897499156,0.4258238769940306,0.930088183120876,0.22014017514422599,0.14649276701326805,0.20718774408886576,0.2331989397350597,0.3240539790266388,0.3192672744104604,0.13667957024693503,0.5601428470382933,0.302976111298097,0.4893955005706908,0.2123703503001646,0.18622856678327318,0.2868191162471078,0.33368895104744434,0.453600473741842,0.3657847085147333,0.293064701380559,0.5526761950615697,0.5785269613643695,0.7486930020125926,0.2996728819944969,0.5641350205078202,0.3567696663746778,0.46043659322260205,0.13827220563036852
2020-05-08,0.26302432265106507,0.7028677212037409,0.3245582248457472,0.4331525744333967,0.2768862419307892,0.4301102689781069,0.991029174626117,0.2612993512057721,0.25583973267959437,0.15975134110336284,0.21566496993133846,0.39257026527699834,0.4521306388849005,0.09999450247164882,0.5855539271986874,0.37546852165065825,0.6733980753717196,0.30639603001242127,0.26963066235209526,0.3338921798083159,0.3819473245849163,0.42291258275369203,0.5162363322630905,0.30857177406421005,0.5016987088526605,0.555070834143316,0.7940318447810966,0.22791525961455317,0.5457028755487443,0.4278278559593365,0.5063820898741472,0.13827220563036852
